Index,Sample Index,Original Filename,Sample Name,Sample ID,Sample Comment,Sample Type,Acquisition Date & Time,Rack Number,Plate Number,Vial Number,Dilution Factor,Injection Volume,Operator Name,Acq. Method Name,IS,Component Name,Component Index,Component Comment,IS Comment,Mass Info,IS Mass Info,IS Name,Component Group Name,Conc. Units,Failed Query,IS Failed Query,Outlier Reasons,Peak Comment,IS Peak Comment,Actual Concentration,IS Actual Concentration,Concentration Ratio,Expected RT,IS Expected RT,Integration Type,IS Integration Type,Area,IS Area,Corrected Area,IS Corrected Area,Area Ratio,Height,IS Height,Corrected Height,IS Corrected Height,Height Ratio,Area / Height,IS Area / Height,Corrected Area/Height,IS Corrected Area/Height,Region Height,IS Region Height,Quality,IS Quality,Retention Time,IS Retention Time,Start Time,IS Start Time,End Time,IS End Time,Total Width,IS Total Width,Width at 50%,IS Width at 50%,Signal / Noise,IS Signal / Noise,Baseline Delta / Height,IS Baseline Delta / Height,Modified,Relative RT,Used,Calculated Concentration,Accuracy,Start Time at 5%,End Time at 5%,Width at 5%,Start Time at 10%,End Time at 10%,Width at 10%,Slope of Baseline,Tailing Factor,Asymmetry Factor,Ion Ratio,Expected Ion Ratio,Points Across Baseline,Points Across Half Height
1830,29,D:\User Data\Linda\LINDA_BenNRAex_011120\NR_NAR\NM-08_NR_Aex_24.wiff (sample 1),NM-08_NR_Aex_24,,,Unknown,11/26/2020 11:25:46,1,1,44,1,5,6500PLUS\User,NADmetabolites_6500_NORT.dam,FALSE,NR1,38,,N/A,255.0 / 122.9,N/A,(No IS),,,FALSE,FALSE,,,N/A,N/A,N/A,N/A,12.02,N/A,Manual,N/A,117906.1553,N/A,117906.1553,N/A,N/A,5522.836679,N/A,5522.836679,N/A,N/A,21.34883976,N/A,21.34883976,N/A,5561,N/A,0.861583121,N/A,12.13739419,N/A,11.76282634,N/A,12.55941465,N/A,0.79658831,N/A,0.380384906,N/A,92.43568723,N/A,0.015020521,N/A,TRUE,N/A,TRUE,<1 points,N/A,11.81969905,12.57778333,0.758084287,11.84100241,12.54654115,0.70553874,-104.1389652,0.943749465,0.855065423,N/A,N/A,18,10
1859,30,D:\User Data\Linda\LINDA_BenNRAex_011120\NR_NAR\NM-08_NR_Aex_25.wiff (sample 1),NM-08_NR_Aex_25,,,Unknown,11/26/2020 11:51:25,1,1,45,1,5,6500PLUS\User,NADmetabolites_6500_NORT.dam,FALSE,NaR_0_0,3,,N/A,256.0 / 124.0,N/A,(No IS),,,FALSE,FALSE,,,N/A,N/A,N/A,N/A,7.84,N/A,Manual,N/A,18522.14158,N/A,18522.14158,N/A,N/A,892.9411765,N/A,892.9411765,N/A,N/A,20.74284631,N/A,20.74284631,N/A,900,N/A,0.821456772,N/A,7.608483393,N/A,7.026452368,N/A,8.033815708,N/A,1.00736334,N/A,0.220474034,N/A,35.07280458,N/A,0,N/A,TRUE,N/A,TRUE,<1 points,N/A,7.04613827,8.032309281,0.986171011,7.06237598,8.013359085,0.950983105,0,0.832570056,0.650991259,N/A,N/A,22,6
1894,30,D:\User Data\Linda\LINDA_BenNRAex_011120\NR_NAR\NM-08_NR_Aex_25.wiff (sample 1),NM-08_NR_Aex_25,,,Unknown,11/26/2020 11:51:25,1,1,45,1,5,6500PLUS\User,NADmetabolites_6500_NORT.dam,FALSE,NR1,38,,N/A,255.0 / 122.9,N/A,(No IS),,,FALSE,FALSE,,,N/A,N/A,N/A,N/A,12.02,N/A,Manual,N/A,93824.27724,N/A,93824.27724,N/A,N/A,6473.319753,N/A,6473.319753,N/A,N/A,14.49399702,N/A,14.49399702,N/A,6421,N/A,0.972067157,N/A,11.973756,N/A,11.74292635,N/A,12.72467876,N/A,0.981752408,N/A,0.110151259,N/A,94.62748869,N/A,0.00590015,N/A,TRUE,N/A,TRUE,<1 points,N/A,11.7839491,12.64641158,0.862462476,11.82235279,12.45734344,0.634990648,-38.90344966,2.359236536,3.398034811,N/A,N/A,21,4
1923,31,D:\User Data\Linda\LINDA_BenNRAex_011120\NR_NAR\NM-08_NR_Aex_26.wiff (sample 1),NM-08_NR_Aex_26,,,Unknown,11/26/2020 12:17:10,1,1,46,1,5,6500PLUS\User,NADmetabolites_6500_NORT.dam,FALSE,NaR_0_0,3,,N/A,256.0 / 124.0,N/A,(No IS),,,FALSE,FALSE,,,N/A,N/A,N/A,N/A,7.84,N/A,Manual,N/A,13323.66262,N/A,13323.66262,N/A,N/A,752.2176073,N/A,752.2176073,N/A,N/A,17.71251096,N/A,17.71251096,N/A,760,N/A,0.638483177,N/A,7.555167755,N/A,7.182517474,N/A,7.842512822,N/A,0.659995348,N/A,0.229826845,N/A,32.94838554,N/A,0.015476627,N/A,TRUE,N/A,TRUE,<1 points,N/A,7.184411213,7.829153925,0.644742712,7.190796705,7.810003719,0.619207013,-17.63920166,0.799818867,0.561013118,N/A,N/A,15,6
1958,31,D:\User Data\Linda\LINDA_BenNRAex_011120\NR_NAR\NM-08_NR_Aex_26.wiff (sample 1),NM-08_NR_Aex_26,,,Unknown,11/26/2020 12:17:10,1,1,46,1,5,6500PLUS\User,NADmetabolites_6500_NORT.dam,FALSE,NR1,38,,N/A,255.0 / 122.9,N/A,(No IS),,,FALSE,FALSE,,,N/A,N/A,N/A,N/A,12.02,N/A,Manual,N/A,129959.2248,N/A,129959.2248,N/A,N/A,7126.897204,N/A,7126.897204,N/A,N/A,18.23503567,N/A,18.23503567,N/A,7081,N/A,0.979611058,N/A,12.05817016,N/A,11.70168991,N/A,12.75085289,N/A,1.049162989,N/A,0.35951132,N/A,108.3827804,N/A,0.006060362,N/A,TRUE,N/A,TRUE,<1 points,N/A,11.75514883,12.7208575,0.965708663,11.81780944,12.48073834,0.662928903,41.16765446,2.282087442,3.451460971,N/A,N/A,23,9
1987,32,D:\User Data\Linda\LINDA_BenNRAex_011120\NR_NAR\NM-08_NR_Aex_27.wiff (sample 1),NM-08_NR_Aex_27,,,Unknown,11/26/2020 12:42:50,1,1,47,1,5,6500PLUS\User,NADmetabolites_6500_NORT.dam,FALSE,NaR_0_0,3,,N/A,256.0 / 124.0,N/A,(No IS),,,FALSE,FALSE,,,N/A,N/A,N/A,N/A,7.84,N/A,Manual,N/A,16773.90589,N/A,16773.90589,N/A,N/A,800.5946303,N/A,800.5946303,N/A,N/A,20.95180914,N/A,20.95180914,N/A,800,N/A,0.803818417,N/A,7.570575519,N/A,7.201612406,N/A,7.886926088,N/A,0.685313683,N/A,0.39225329,N/A,34.36197543,N/A,0.015287145,N/A,TRUE,N/A,TRUE,<1 points,N/A,7.238087342,7.893016667,0.654929325,7.252650539,7.893016667,0.640366128,-17.85869198,1.322843728,1.748555445,N/A,N/A,15,10
2022,32,D:\User Data\Linda\LINDA_BenNRAex_011120\NR_NAR\NM-08_NR_Aex_27.wiff (sample 1),NM-08_NR_Aex_27,,,Unknown,11/26/2020 12:42:50,1,1,47,1,5,6500PLUS\User,NADmetabolites_6500_NORT.dam,FALSE,NR1,38,,N/A,255.0 / 122.9,N/A,(No IS),,,FALSE,FALSE,,,N/A,N/A,N/A,N/A,12.02,N/A,Manual,N/A,270899.3338,N/A,270899.3338,N/A,N/A,12319.55402,N/A,12319.55402,N/A,N/A,21.9893783,N/A,21.9893783,N/A,12283,N/A,0.916818909,N/A,12.03292648,N/A,11.64908625,N/A,12.59015618,N/A,0.941069923,N/A,0.39709226,N/A,174.2846075,N/A,0,N/A,TRUE,N/A,TRUE,<1 points,N/A,11.70939205,12.62873333,0.919341282,11.79173052,12.62873333,0.837002818,0,1.786114022,3.782340779,N/A,N/A,21,10
2051,33,D:\User Data\Linda\LINDA_BenNRAex_011120\NR_NAR\NM-08_NR_Aex_28.wiff (sample 1),NM-08_NR_Aex_28,,,Unknown,11/26/2020 13:08:29,1,1,48,1,5,6500PLUS\User,NADmetabolites_6500_NORT.dam,FALSE,NaR_0_0,3,,N/A,256.0 / 124.0,N/A,(No IS),,,FALSE,FALSE,,,N/A,N/A,N/A,N/A,7.84,N/A,Manual,N/A,9841.609596,N/A,9841.609596,N/A,N/A,427.0588235,N/A,427.0588235,N/A,N/A,23.04509134,N/A,23.04509134,N/A,420,N/A,0.694215576,N/A,7.60224163,N/A,7.175648202,N/A,7.932319288,N/A,0.756671087,N/A,0.409622733,N/A,18.1828364,N/A,0,N/A,TRUE,N/A,TRUE,<1 points,N/A,7.189214277,7.94395,0.754735723,7.202804534,7.94395,0.741145466,0,0.947519913,0.926660548,N/A,N/A,17,10
2086,33,D:\User Data\Linda\LINDA_BenNRAex_011120\NR_NAR\NM-08_NR_Aex_28.wiff (sample 1),NM-08_NR_Aex_28,,,Unknown,11/26/2020 13:08:29,1,1,48,1,5,6500PLUS\User,NADmetabolites_6500_NORT.dam,FALSE,NR1,38,,N/A,255.0 / 122.9,N/A,(No IS),,,FALSE,FALSE,,,N/A,N/A,N/A,N/A,12.02,N/A,Manual,N/A,157241.302,N/A,157241.302,N/A,N/A,9992.050606,N/A,9992.050606,N/A,N/A,15.73663987,N/A,15.73663987,N/A,9942,N/A,0.958146898,N/A,12.02233998,N/A,11.70507709,N/A,12.67564376,N/A,0.970566672,N/A,0.27435839,N/A,139.8348111,N/A,0,N/A,TRUE,N/A,TRUE,<1 points,N/A,11.79322035,12.57466524,0.781444891,11.86602458,12.52224704,0.656222455,0,1.740828041,3.327442837,N/A,N/A,21,8
2115,34,D:\User Data\Linda\LINDA_BenNRAex_011120\NR_NAR\NM-08_NR_Aex_29.wiff (sample 1),NM-08_NR_Aex_29,,,Unknown,11/26/2020 13:34:08,1,1,49,1,5,6500PLUS\User,NADmetabolites_6500_NORT.dam,FALSE,NaR_0_0,3,,N/A,256.0 / 124.0,N/A,(No IS),,,FALSE,FALSE,,,N/A,N/A,N/A,N/A,7.84,N/A,Manual,N/A,11101.11202,N/A,11101.11202,N/A,N/A,601.7647059,N/A,601.7647059,N/A,N/A,18.44759574,N/A,18.44759574,N/A,600,N/A,0.676609103,N/A,7.62466643,N/A,7.213961857,N/A,7.922530039,N/A,0.708568182,N/A,0.340055614,N/A,25.31460294,N/A,0,N/A,TRUE,N/A,TRUE,<1 points,N/A,7.233152365,7.943933333,0.710780968,7.240812328,7.943933333,0.703121005,0,0.876971149,0.768467825,N/A,N/A,16,9
2150,34,D:\User Data\Linda\LINDA_BenNRAex_011120\NR_NAR\NM-08_NR_Aex_29.wiff (sample 1),NM-08_NR_Aex_29,,,Unknown,11/26/2020 13:34:08,1,1,49,1,5,6500PLUS\User,NADmetabolites_6500_NORT.dam,FALSE,NR1,38,,N/A,255.0 / 122.9,N/A,(No IS),,,FALSE,FALSE,,,N/A,N/A,N/A,N/A,12.02,N/A,Manual,N/A,65374.31772,N/A,65374.31772,N/A,N/A,3004.285041,N/A,3004.285041,N/A,N/A,21.7603579,N/A,21.7603579,N/A,2960,N/A,0.942182981,N/A,12.02138565,N/A,11.69004035,N/A,12.80649888,N/A,1.116458533,N/A,0.27900748,N/A,62.41043538,N/A,0.009191024,N/A,TRUE,N/A,TRUE,<1 points,N/A,11.6612,12.77488003,1.113680028,11.76844777,12.73662546,0.968177699,24.732183,1.562182673,2.885108423,N/A,N/A,24,7
2179,35,D:\User Data\Linda\LINDA_BenNRAex_011120\NR_NAR\NM-08_NR_Aex_30.wiff (sample 1),NM-08_NR_Aex_30,,,Unknown,11/26/2020 13:59:47,1,1,50,1,5,6500PLUS\User,NADmetabolites_6500_NORT.dam,FALSE,NaR_0_0,3,,N/A,256.0 / 124.0,N/A,(No IS),,,FALSE,FALSE,,,N/A,N/A,N/A,N/A,7.84,N/A,Manual,N/A,14449.79367,N/A,14449.79367,N/A,N/A,800.552321,N/A,800.552321,N/A,N/A,18.0497805,N/A,18.0497805,N/A,800,N/A,0.765280334,N/A,7.593776245,N/A,7.11477068,N/A,7.886278455,N/A,0.771507775,N/A,0.201349408,N/A,29.54027733,N/A,0.01506313,N/A,TRUE,N/A,TRUE,<1 points,N/A,7.078283333,7.880467031,0.802183698,7.127934495,7.867724907,0.739790412,15.63020351,0.787664417,0.609760531,N/A,N/A,17,6
2214,35,D:\User Data\Linda\LINDA_BenNRAex_011120\NR_NAR\NM-08_NR_Aex_30.wiff (sample 1),NM-08_NR_Aex_30,,,Unknown,11/26/2020 13:59:47,1,1,50,1,5,6500PLUS\User,NADmetabolites_6500_NORT.dam,FALSE,NR1,38,,N/A,255.0 / 122.9,N/A,(No IS),,,FALSE,FALSE,,,N/A,N/A,N/A,N/A,12.02,N/A,Valley,N/A,140565.5289,N/A,140565.5289,N/A,N/A,7283.941086,N/A,7283.941086,N/A,N/A,19.29800465,N/A,19.29800465,N/A,7301,N/A,0.925477063,N/A,12.04463553,N/A,11.76308333,N/A,12.67966667,N/A,0.916583333,N/A,0.335309087,N/A,103.2933006,N/A,0.001453633,N/A,FALSE,N/A,TRUE,<1 points,N/A,11.80140406,12.66726618,0.865862117,11.87009614,12.63529428,0.765198144,-11.55179053,2.001722382,4.184719044,N/A,N/A,19,9
2243,36,D:\User Data\Linda\LINDA_BenNRAex_011120\NR_NAR\NM-08_NR_Aex_31.wiff (sample 1),NM-08_NR_Aex_31,,,Unknown,11/26/2020 14:25:28,1,1,51,1,5,6500PLUS\User,NADmetabolites_6500_NORT.dam,FALSE,NaR_0_0,3,,N/A,256.0 / 124.0,N/A,(No IS),,,FALSE,FALSE,,,N/A,N/A,N/A,N/A,7.84,N/A,Manual,N/A,13957.92265,N/A,13957.92265,N/A,N/A,689.7058824,N/A,689.7058824,N/A,N/A,20.23749979,N/A,20.23749979,N/A,680,N/A,0.793133186,N/A,7.610081282,N/A,7.103280421,N/A,7.935782356,N/A,0.832501935,N/A,0.489395817,N/A,30.7837219,N/A,0,N/A,TRUE,N/A,TRUE,<1 points,N/A,7.160719118,7.943916667,0.783197549,7.18710639,7.934107721,0.747001331,0,1.041954754,1.137687768,N/A,N/A,18,12
2278,36,D:\User Data\Linda\LINDA_BenNRAex_011120\NR_NAR\NM-08_NR_Aex_31.wiff (sample 1),NM-08_NR_Aex_31,,,Unknown,11/26/2020 14:25:28,1,1,51,1,5,6500PLUS\User,NADmetabolites_6500_NORT.dam,FALSE,NR1,38,,N/A,255.0 / 122.9,N/A,(No IS),,,FALSE,FALSE,,,N/A,N/A,N/A,N/A,12.02,N/A,Manual,N/A,22478.04565,N/A,22478.04565,N/A,N/A,1241.470588,N/A,1241.470588,N/A,N/A,18.10598323,N/A,18.10598323,N/A,1180,N/A,0.681844661,N/A,11.9454455,N/A,11.65713666,N/A,12.31277609,N/A,0.655639431,N/A,0.308000491,N/A,23.83801346,N/A,0,N/A,TRUE,N/A,TRUE,<1 points,N/A,11.61026667,12.3128465,0.702579835,11.61026667,12.29704362,0.686776949,0,0.985477606,0.926623196,N/A,N/A,15,8
2307,37,D:\User Data\Linda\LINDA_BenNRAex_011120\NR_NAR\NM-08_NR_Aex_32.wiff (sample 1),NM-08_NR_Aex_32,,,Unknown,11/26/2020 14:51:07,1,1,52,1,5,6500PLUS\User,NADmetabolites_6500_NORT.dam,FALSE,NaR_0_0,3,,N/A,256.0 / 124.0,N/A,(No IS),,,FALSE,FALSE,,,N/A,N/A,N/A,N/A,7.84,N/A,Manual,N/A,14825.81254,N/A,14825.81254,N/A,N/A,752.3900893,N/A,752.3900893,N/A,N/A,19.70495459,N/A,19.70495459,N/A,740,N/A,0.806072673,N/A,7.568490562,N/A,7.137020945,N/A,7.94067434,N/A,0.803653395,N/A,0.35812235,N/A,28.35147855,N/A,0.004050358,N/A,TRUE,N/A,TRUE,<1 points,N/A,7.143576652,7.943916667,0.800340014,7.155548276,7.942466092,0.786917816,3.791994583,1.018313353,1.065391745,N/A,N/A,17,9
2342,37,D:\User Data\Linda\LINDA_BenNRAex_011120\NR_NAR\NM-08_NR_Aex_32.wiff (sample 1),NM-08_NR_Aex_32,,,Unknown,11/26/2020 14:51:07,1,1,52,1,5,6500PLUS\User,NADmetabolites_6500_NORT.dam,FALSE,NR1,38,,N/A,255.0 / 122.9,N/A,(No IS),,,FALSE,FALSE,,,N/A,N/A,N/A,N/A,12.02,N/A,Manual,N/A,133146.2841,N/A,133146.2841,N/A,N/A,9636.054182,N/A,9636.054182,N/A,N/A,13.81751094,N/A,13.81751094,N/A,9802,N/A,0.878178806,N/A,11.97391567,N/A,11.68970271,N/A,12.52291171,N/A,0.833209,N/A,0.148125524,N/A,169.9416788,N/A,0.015306321,N/A,TRUE,N/A,TRUE,<1 points,N/A,11.76592856,12.51724728,0.751318719,11.79514263,12.49493835,0.699795724,-177.0174558,1.870769086,3.078284621,N/A,N/A,18,5
2371,38,D:\User Data\Linda\LINDA_BenNRAex_011120\NR_NAR\NM-08_NR_Aex_33.wiff (sample 1),NM-08_NR_Aex_33,,,Unknown,11/26/2020 15:16:46,1,1,53,1,5,6500PLUS\User,NADmetabolites_6500_NORT.dam,FALSE,NaR_0_0,3,,N/A,256.0 / 124.0,N/A,(No IS),,,FALSE,FALSE,,,N/A,N/A,N/A,N/A,7.84,N/A,Manual,N/A,11483.214,N/A,11483.214,N/A,N/A,540.1764945,N/A,540.1764945,N/A,N/A,21.25826303,N/A,21.25826303,N/A,540,N/A,0.679650232,N/A,7.585959865,N/A,7.29822263,N/A,7.939379075,N/A,0.641156445,N/A,0.541341337,N/A,23.01927538,N/A,0.015473107,N/A,TRUE,N/A,TRUE,<1 points,N/A,7.316121987,7.943933333,0.627811346,7.33484096,7.943933333,0.609092374,13.03614589,1.423965748,2.019408794,N/A,N/A,14,13
2406,38,D:\User Data\Linda\LINDA_BenNRAex_011120\NR_NAR\NM-08_NR_Aex_33.wiff (sample 1),NM-08_NR_Aex_33,,,Unknown,11/26/2020 15:16:46,1,1,53,1,5,6500PLUS\User,NADmetabolites_6500_NORT.dam,FALSE,NR1,38,,N/A,255.0 / 122.9,N/A,(No IS),,,FALSE,FALSE,,,N/A,N/A,N/A,N/A,12.02,N/A,Manual,N/A,111885.0585,N/A,111885.0585,N/A,N/A,5035.022059,N/A,5035.022059,N/A,N/A,22.22136411,N/A,22.22136411,N/A,5020,N/A,0.907795708,N/A,12.06361835,N/A,11.76053018,N/A,12.69047197,N/A,0.929941786,N/A,0.363589436,N/A,94.01540977,N/A,0.004738474,N/A,TRUE,N/A,TRUE,<1 points,N/A,11.78384848,12.64993273,0.866084247,11.80594905,12.53054929,0.724600239,-25.65571383,1.852046398,2.422484353,N/A,N/A,21,10
2435,39,D:\User Data\Linda\LINDA_BenNRAex_011120\NR_NAR\NM-08_NR_Aex_34.wiff (sample 1),NM-08_NR_Aex_34,,,Unknown,11/26/2020 15:42:24,1,1,54,1,5,6500PLUS\User,NADmetabolites_6500_NORT.dam,FALSE,NaR_0_0,3,,N/A,256.0 / 124.0,N/A,(No IS),,,FALSE,FALSE,,,N/A,N/A,N/A,N/A,7.84,N/A,Manual,N/A,23733.94579,N/A,23733.94579,N/A,N/A,1514.117647,N/A,1514.117647,N/A,N/A,15.67510017,N/A,15.67510017,N/A,1520,N/A,0.792651038,N/A,7.603611984,N/A,7.269427554,N/A,7.930954551,N/A,0.661526997,N/A,0.236507302,N/A,46.40102305,N/A,0,N/A,TRUE,N/A,TRUE,<1 points,N/A,7.28294451,7.943933333,0.660988824,7.331143922,7.934435765,0.603291843,0,1.085288556,1.353641472,N/A,N/A,15,7
2470,39,D:\User Data\Linda\LINDA_BenNRAex_011120\NR_NAR\NM-08_NR_Aex_34.wiff (sample 1),NM-08_NR_Aex_34,,,Unknown,11/26/2020 15:42:24,1,1,54,1,5,6500PLUS\User,NADmetabolites_6500_NORT.dam,FALSE,NR1,38,,N/A,255.0 / 122.9,N/A,(No IS),,,FALSE,FALSE,,,N/A,N/A,N/A,N/A,12.02,N/A,Manual,N/A,153156.9987,N/A,153156.9987,N/A,N/A,9256.95199,N/A,9256.95199,N/A,N/A,16.54507865,N/A,16.54507865,N/A,9322,N/A,0.912525092,N/A,12.00755394,N/A,11.74132886,N/A,12.62711328,N/A,0.885784414,N/A,0.287911102,N/A,140.1122167,N/A,0,N/A,TRUE,N/A,TRUE,<1 points,N/A,11.78698741,12.58186995,0.794882543,11.81883425,12.49781201,0.67897776,0,2.211128176,3.59081777,N/A,N/A,19,7
2499,40,D:\User Data\Linda\LINDA_BenNRAex_011120\NR_NAR\NM-08_NR_Aex_35.wiff (sample 1),NM-08_NR_Aex_35,,,Unknown,11/26/2020 16:08:05,1,1,55,1,5,6500PLUS\User,NADmetabolites_6500_NORT.dam,FALSE,NaR_0_0,3,,N/A,256.0 / 124.0,N/A,(No IS),,,FALSE,FALSE,,,N/A,N/A,N/A,N/A,7.84,N/A,Manual,N/A,11184.35932,N/A,11184.35932,N/A,N/A,729.3781056,N/A,729.3781056,N/A,N/A,15.33410344,N/A,15.33410344,N/A,720,N/A,0.691987967,N/A,7.631812381,N/A,7.330947729,N/A,7.931479134,N/A,0.600531405,N/A,0.240154733,N/A,32.00014923,N/A,0.029840087,N/A,TRUE,N/A,TRUE,<1 points,N/A,7.344365206,7.943933333,0.599568127,7.35984423,7.941666988,0.581822758,-36.2424108,1.019553025,1.088711924,N/A,N/A,14,7
2534,40,D:\User Data\Linda\LINDA_BenNRAex_011120\NR_NAR\NM-08_NR_Aex_35.wiff (sample 1),NM-08_NR_Aex_35,,,Unknown,11/26/2020 16:08:05,1,1,55,1,5,6500PLUS\User,NADmetabolites_6500_NORT.dam,FALSE,NR1,38,,N/A,255.0 / 122.9,N/A,(No IS),,,FALSE,FALSE,,,N/A,N/A,N/A,N/A,12.02,N/A,Manual,N/A,124559.0304,N/A,124559.0304,N/A,N/A,6756.094291,N/A,6756.094291,N/A,N/A,18.43654411,N/A,18.43654411,N/A,6721,N/A,0.928197659,N/A,12.02464287,N/A,11.75409703,N/A,12.5837135,N/A,0.829616473,N/A,0.368568538,N/A,98.64737224,N/A,0,N/A,TRUE,N/A,TRUE,<1 points,N/A,11.81536063,12.5464739,0.731113269,11.83634297,12.47128467,0.634941702,0,1.807246508,2.502346734,N/A,N/A,19,9
2563,41,D:\User Data\Linda\LINDA_BenNRAex_011120\NR_NAR\NM-08_NR_Aex_36.wiff (sample 1),NM-08_NR_Aex_36,,,Unknown,11/26/2020 16:33:45,1,1,56,1,5,6500PLUS\User,NADmetabolites_6500_NORT.dam,FALSE,NaR_0_0,3,,N/A,256.0 / 124.0,N/A,(No IS),,,FALSE,FALSE,,,N/A,N/A,N/A,N/A,7.84,N/A,Baseline,N/A,8432.46,N/A,8432.46,N/A,N/A,480,N/A,480,N/A,N/A,17.567625,N/A,17.567625,N/A,480,N/A,0.762432018,N/A,7.584645833,N/A,7.1801,N/A,7.842083333,N/A,0.661983333,N/A,0.263240404,N/A,20.95537437,N/A,0,N/A,FALSE,N/A,TRUE,<1 points,N/A,7.200473333,7.8319,0.631426667,7.220846667,7.821716667,0.60087,0,0.939408667,0.903274171,N/A,N/A,14,7
2598,41,D:\User Data\Linda\LINDA_BenNRAex_011120\NR_NAR\NM-08_NR_Aex_36.wiff (sample 1),NM-08_NR_Aex_36,,,Unknown,11/26/2020 16:33:45,1,1,56,1,5,6500PLUS\User,NADmetabolites_6500_NORT.dam,FALSE,NR1,38,,N/A,255.0 / 122.9,N/A,(No IS),,,FALSE,FALSE,,,N/A,N/A,N/A,N/A,12.02,N/A,Manual,N/A,139636.8302,N/A,139636.8302,N/A,N/A,6842.092437,N/A,6842.092437,N/A,N/A,20.40849805,N/A,20.40849805,N/A,6821,N/A,0.907686029,N/A,11.96287236,N/A,11.64569922,N/A,12.57028146,N/A,0.924582244,N/A,0.361865038,N/A,102.878808,N/A,0.005031412,N/A,TRUE,N/A,TRUE,<1 points,N/A,11.7549767,12.57072302,0.815746324,11.81650139,12.53113478,0.71463339,37.23345274,2.536157116,6.196811502,N/A,N/A,20,9
2627,42,D:\User Data\Linda\LINDA_BenNRAex_011120\NR_NAR\NM-08_NR_Aex_37.wiff (sample 1),NM-08_NR_Aex_37,,,Unknown,11/26/2020 16:59:23,1,1,57,1,5,6500PLUS\User,NADmetabolites_6500_NORT.dam,FALSE,NaR_0_0,3,,N/A,256.0 / 124.0,N/A,(No IS),,,FALSE,FALSE,,,N/A,N/A,N/A,N/A,7.84,N/A,Manual,N/A,10669.38546,N/A,10669.38546,N/A,N/A,666.2839112,N/A,666.2839112,N/A,N/A,16.01327195,N/A,16.01327195,N/A,660,N/A,0.762474753,N/A,7.573666802,N/A,7.18658469,N/A,7.824560994,N/A,0.637976304,N/A,0.327867291,N/A,30.16115009,N/A,0.015008617,N/A,TRUE,N/A,TRUE,<1 points,N/A,7.180116667,7.824879684,0.644763017,7.19306508,7.803676586,0.610611506,-15.67456335,0.791379204,0.548131967,N/A,N/A,14,9
2662,42,D:\User Data\Linda\LINDA_BenNRAex_011120\NR_NAR\NM-08_NR_Aex_37.wiff (sample 1),NM-08_NR_Aex_37,,,Unknown,11/26/2020 16:59:23,1,1,57,1,5,6500PLUS\User,NADmetabolites_6500_NORT.dam,FALSE,NR1,38,,N/A,255.0 / 122.9,N/A,(No IS),,,FALSE,FALSE,,,N/A,N/A,N/A,N/A,12.02,N/A,Manual,N/A,26940.26016,N/A,26940.26016,N/A,N/A,1556.833087,N/A,1556.833087,N/A,N/A,17.30452699,N/A,17.30452699,N/A,1520,N/A,0.811170443,N/A,11.96707874,N/A,11.7652834,N/A,12.67526511,N/A,0.909981706,N/A,0.238898448,N/A,31.20553056,N/A,0.015113638,N/A,TRUE,N/A,TRUE,<1 points,N/A,11.77081588,12.66180523,0.890989347,11.78072448,12.60893543,0.828210952,-25.85701627,3.072713622,5.131465783,N/A,N/A,19,7
2691,43,D:\User Data\Linda\LINDA_BenNRAex_011120\NR_NAR\NM-08_NR_Aex_38.wiff (sample 1),NM-08_NR_Aex_38,,,Unknown,11/26/2020 17:25:05,1,1,58,1,5,6500PLUS\User,NADmetabolites_6500_NORT.dam,FALSE,NaR_0_0,3,,N/A,256.0 / 124.0,N/A,(No IS),,,FALSE,FALSE,,,N/A,N/A,N/A,N/A,7.84,N/A,Manual,N/A,12568.90831,N/A,12568.90831,N/A,N/A,1280.597015,N/A,1280.597015,N/A,N/A,9.81488178,N/A,9.81488178,N/A,1300,N/A,0.665658382,N/A,7.544589116,N/A,7.138846092,N/A,7.836228837,N/A,0.697382745,N/A,0.104156992,N/A,55.80043963,N/A,0,N/A,TRUE,N/A,TRUE,<1 points,N/A,7.233201524,7.782624911,0.549423388,7.273953856,7.759330242,0.485376386,0,0.905647496,0.848493227,N/A,N/A,15,4
2726,43,D:\User Data\Linda\LINDA_BenNRAex_011120\NR_NAR\NM-08_NR_Aex_38.wiff (sample 1),NM-08_NR_Aex_38,,,Unknown,11/26/2020 17:25:05,1,1,58,1,5,6500PLUS\User,NADmetabolites_6500_NORT.dam,FALSE,NR1,38,,N/A,255.0 / 122.9,N/A,(No IS),,,FALSE,FALSE,,,N/A,N/A,N/A,N/A,12.02,N/A,Manual,N/A,117740.0346,N/A,117740.0346,N/A,N/A,6318.521494,N/A,6318.521494,N/A,N/A,18.63411158,N/A,18.63411158,N/A,6241,N/A,0.976039814,N/A,11.98917186,N/A,11.69535478,N/A,12.62700396,N/A,0.931649181,N/A,0.183027487,N/A,107.6908424,N/A,0.010283726,N/A,TRUE,N/A,TRUE,<1 points,N/A,11.76246957,12.57820617,0.815736596,11.80516755,12.53778833,0.732620776,69.74507937,1.598352585,2.447911949,N/A,N/A,20,6
